"21.033.741/0001-49";"MASSA FALIDA DE M.P.R. ORGANIZACOES LTDA";;"1.275.127,59"
"93.219.459/0001-61";"RP E M ENGENHARIA DE TELECOMUNICACOES  MASSA FALIDA";;"1.270.662,20"
"04.751.678/0001-67";"MASSA FALIDA DE ESPIRAL  PRODUTOS DE SEGURANCA LTDA.";"ESPIRAL";"1.263.886,12"
"02.386.596/0001-35";"MASSA FALIDA DE IK REPRESENTACOES LTDA";"IK DISTRIBUICAO E REPRESENTACAO";"1.260.604,35"
"92.700.723/0001-11";"ESBEL EMPRESA SUL BRASILEIRA DE ENGENHARIA LTDA  MASSA FALIDA";;"1.246.867,14"
"03.550.251/0001-38";"FRAGATA CONFECCOES LTDA MASSA FALIDA";"ROSA BRASIL";"1.243.533,18"
"10.908.516/0001-92";"MASSA FALIDA DE JOTACEFER DISTRIBUIDORA DE PRODUTOS SIDERURGICOS LTDA";;"1.242.806,29"
"25.277.260/0001-30";"MASSA FALIDA DE POUSADA DOS MONTES EMPREENDIMENTOS LTDA";;"1.235.010,96"
"01.793.297/0001-52";"MASSA FALIDA DE NEWTEQUI INDUSTRIA E COMERCIO LTDA";;"1.234.013,70"
"09.092.578/0002-70";"MASSA FALIDA EMPA EMPRESA PARAIBANA AUTO PECAS LTDA";"OFICINA CHEVROLET";"1.233.748,64"
"03.701.471/0001-15";"MASSA FALIDA ORGAL VIGILANCIA E SEGURANCA LTDA";"ORGAL";"1.230.108,27"
"71.077.796/0001-29";"MASSA FALIDA DA CERAMICA SANTORINI EIRELI";;"1.227.519,89"
"01.220.456/0001-20";"PLUMA SOLADOS DE POLIURETANO LTDA  MASSA FALIDA";;"1.225.867,81"
"91.219.634/0001-95";"MASSA FALIDA DE VENERE CALCADOS E BOLSAS LTDA";"VENERE CALCADOS E BOLSAS";"1.225.199,29"
"00.060.649/0001-06";"CEAGRAM COMERCIO E REPRESENTACOES DE PRODUTOS AGROPECUARIOS LTDA  MASSA FALIDA";;"1.219.085,41"
"33.921.180/0001-01";"MASSA FALIDA SOEX SOCIEDADE EXPORTADORA LTDA";"1 LIQUIDANTE JUDICIAL";"1.211.523,88"
"16.928.537/0001-56";"MASSA FALIDA DE METALURGICA ARUJA EIRELI";"METALURGICA ARUJA EIRELI";"1.209.750,96"
"08.328.734/0001-06";"MASSA FALIDA SALOMAO DAVID & CIA LTDA";;"1.199.351,47"
"31.687.429/0003-94";"MASSA FALIDA DE CONSERVAS PIRACEMA SA";;"1.193.508,53"
"93.122.497/0001-00";"MASSA FALIDA M E A COMERCIO DE MOVEIS LTDA";"M E A";"1.191.271,99"
"50.951.854/0001-21";"MASSA FALIDA DE INDUSTRIA TEXTIL SACOTEX SA";;"1.186.331,76"
"05.720.289/0009-94";"MASSA FALIDA DE CAMELO RIBEIRO & CIA LTDA";"CAMELO MAGAZINE";"1.182.558,71"
"01.414.804/0001-08";"MASSA FALIDA BOIVET IND E COMERCIO DE PRODUTOS VETERINARIOS LTDA";"BOIVET INDUSTRIA E COMERCIO";"1.180.385,00"
"09.092.578/0004-32";"MASSA FALIDA EMPA EMPRESA PARAIBANA AUTO PECAS LTDA";;"1.172.262,99"
"05.802.845/0001-14";"INDUSTRIA DE CALCADOS PRACE LTDA MASSA FALIDA";;"1.169.581,38"
"02.695.815/0001-68";"MASSA FALIDA OPEN SKY CONFECCOES INDUSTRIA E COMERCIO LTDA";;"1.166.512,88"
"30.069.819/0002-57";"MASSA FALIDA DE SUL ATLANTICO DE ALIMENTOS SA INDUSTRIA E COMERCIO";;"1.149.650,56"
"33.024.761/0001-32";"HOTEIS AMBASSADOR LTDA  MASSA FALIDA EM CONTINUACAO DE NEGOCIOS";"AMBASSADOR HOTEL";"1.147.365,42"
"52.007.010/0004-03";"MASSA FALIDA DE PROL EDITORA GRAFICA LTDA";;"1.143.454,93"
"06.895.143/0001-95";"MASSA FALIDA DE EJS PARTICIPACAO EIRELI";;"1.140.655,45"
"97.187.959/0001-10";"LOURDES ELENA BERTI KIRSCH MASSA FALIDA";;"1.133.158,97"
"87.214.995/0001-71";"SACOLASUL INDUSTRIA DE EMBALAGENS LTDA  MASSA FALIDA";;"1.129.535,76"
"87.070.736/0001-14";"ISTEMA SA FERRAMENTARIA MASSA FALIDA";"MULTITOOLS";"1.122.430,75"
"10.735.504/0001-03";"MASSA FALIDA ALCA SERVICOS E REPRESENTACOES LTDA";;"1.120.675,48"
"04.767.098/0001-68";"MASSA FALIDA DE SOROFERROS LTDA";;"1.119.757,93"
"25.068.875/0035-03";"MASSA FALIDA FRIGORIFICO MARGEN LTDA";;"1.119.136,56"
"72.507.718/0001-80";"NEWPONT FOTOLITOS GRAFICAS LTDA  MASSA FALIDA";;"1.109.731,33"
"97.278.733/0001-24";"INDUSTRIA DE CALCADOS TINY LTDA  MASSA FALIDA";;"1.106.219,79"
"10.616.089/0001-79";"ROMANI & CEGALA LTDA  MASSA FALIDA";;"1.104.899,16"
"23.198.989/0001-95";"MASSA FALIDA DE METALIC ESTRUTURAS METALICAS LIMITADA";;"1.103.386,61"
"80.830.136/0001-68";"MASSA FALIDA DE PERFIL TAXI AEREO LTDA";;"1.101.395,41"
"88.830.567/0001-36";"MASSA FALIDA FURLANETTO E CIA LTDA";;"1.099.598,17"
"17.282.344/0001-33";"MASSA FALIDA DA FUNCIONAL CONSULTORIA EM ESQUADRIAS LTDA";;"1.097.005,47"
"01.709.526/0001-08";"MASSA FALIDA LINEACRED LIASING E PROMOTORA LTDA";"LINEACRED";"1.096.290,20"
"21.019.021/0001-29";"MASSA FALIDA DE FOSFAMIG LTDA";;"1.095.147,55"
"71.796.536/0001-03";"MASSA FALIDA DE VIVOX COMERCIO IMPORTACAO E EXPORTACAO LTDA";"VIVOX";"1.087.714,75"
"00.152.753/0001-12";"MASSA FALIDA DE COOPERATIVA DE USUARIOS DE ASSISTENCIA MEDICOHOSPITALAR LTDA  VIVAMED SAUDE";"VIVAMED SAUDE";"1.084.969,88"
"02.244.485/0001-94";"MASSA FALIDA DE MARINEIDE SANTOS SARTORELLI CONFECCOES";"KISSEN TRAVESSEIROS DE SONHOS";"1.081.041,63"
"54.044.219/0001-11";"ALPES COMERCIAL E INCORPORADORA LTDA MASSA FALIDA";;"1.078.708,28"
"17.276.171/0001-40";"MASSA FALIDA DE INCAFE INDUSTRIA E COMERCIO DE CAFES FINOS SA";"CAFE BRASIL";"1.073.810,72"
"87.275.327/0002-35";"VEICULOS E AUTO PECAS ANTONIO PRADO LTDA  MASSA FALIDA";;"1.071.798,95"
"52.488.871/0001-08";"MASSA FALIDA DA DOCEL INDUSTRIA DE PRODUTOS ALIMENTICIOS LTDA";;"1.070.359,86"
"90.890.278/0001-74";"HOMEODERM FARMACIA DE MANIPULAO LTDA  MASSA FALIDA";"HOMEODERM";"1.057.754,12"
"05.770.671/0001-55";"MASSA FALIDA DE CARTONAGEM IMEDIATA LTDA";;"1.055.630,12"
"01.556.141/0083-02";"MASSA FALIDA  ENCOL SA ENGENHARIA COMERCIO E INDUSTRIA";;"1.055.594,04"
"58.578.733/0001-98";"MASSA FALIDA MECH DO BRASIL COM IMPORT EXPORTADORA LTDA";;"1.034.806,19"
"90.303.884/0001-46";"MATALPLANMETALURGICA PLANALTO SA MASSA FALIDA";;"1.032.544,41"
"03.533.384/0001-04";"MASSA FALIDA DE MERCANTIL CAMPO BELO LTDA";;"1.029.658,95"
"01.404.491/0001-07";"SULCOLOR FOTOGRAFIAS LTDA  MASSA FALIDA";;"1.026.112,27"
"59.277.640/0004-39";"TRATEC INDUSTRIA E COMERCIO LTDA MASSA FALIDA";;"1.019.384,80"
"06.949.554/0001-16";"ESTRELA BRILHANTE SUPERMERCADOS LTDA. MASSA FALIDA";;"1.018.319,03"
"14.353.423/0001-08";"MASSA FALIDA DE PRIDE WORLD TRANSPORTES LTDA";"ROLLLOGISTICS BRASIL";"1.012.805,01"
"23.244.825/0001-57";"MASSA FALIDA MADZEM CONSTRUCOES E TELECOMUNICACOES LTDA";;"1.011.694,14"
"71.124.234/0003-50";"MASSA FALIDA DA COMERCIAL HERCULANO BORGES LTDA";;"1.010.293,13"
"00.280.766/0001-77";"ETIQUETAS BANDEIRANTES LTDA. MASSA FALIDA";;"1.006.609,40"
"17.171.950/0001-81";"MASSA FALIDA DA SOPEL DISTRIBUIDORA DE PAPEIS LTDA";;"1.004.981,52"
"13.616.228/0001-52";"MASSA FALIDA DE ATELIER DESIGN E PLANEJAMENTO DE MOVEIS LTDA";;"1.002.114,16"
"05.563.512/0001-80";"OLIVEIRA & BARIONI  IND. E COM. DE CONFECCOES LTDA MASSA FALIDA";;"999.880,59"
"97.968.127/0001-30";"ROBINSON & CIA LTDA  MASSA FALIDA";;"999.743,86"
"06.203.487/0001-96";"YANEL COMERCIAL DE MODAS LTDA MASSA FALIDA";"YANEL JOIAS";"999.359,08"
"75.309.526/0001-57";"MASSA FALIDA DE REUNIDAS SUL BRASIL SA INDUSTRIA NAVAL";"REUNIDAS";"998.883,31"
"72.448.293/0001-85";"HASPEL FOMENTO COMERCIAL E PARTICIPACOES MOBILIARIAS LTDA  MASSA FALIDA";;"998.705,38"
"87.025.839/0001-62";"TRICOT COMERCIO DE FIOS E LAS LTDA  MASSA FALIDA";"LOJA TRICOT";"998.346,88"
"52.275.542/0001-70";"MASSA FALIDA HOPEINDUSTRIA E COMERCIO DE HELICES LTDA";;"998.239,94"
"05.720.289/0003-07";"MASSA FALIDA DE CAMELO RIBEIRO & CIA LTDA";;"993.262,19"
"17.227.455/0001-47";"MASSA FALIDA DA SION ENGENHARIA E COMERCIO LTDA";;"988.785,86"
"05.952.799/0001-30";"MASSA FALIDA DE TERRABRASIL CONSTRUTORA E INCORPORADORA LTDA";;"985.018,87"
"09.587.333/0001-33";"MASSA FALIDA DE INJETBRAS PLASTIC E ALUMINIUM INJECTION LTDA";;"973.162,67"
"90.845.595/0001-79";"CALCADOS D PAULO LTDA ME MASSA FALIDA";;"966.877,05"
"00.059.375/0001-27";"SALES COMPONENTES PARA CALCADOS LTDA  MASSA FALIDA";"SALES";"964.420,82"
"91.264.416/0001-72";"MARTINS PETROLEO LTDA  MASSA FALIDA";"MARTINS";"956.074,37"
"95.614.632/0001-51";"RADIO GUARATHAN S A MASSA FALIDA";;"954.962,82"
"92.036.029/0001-41";"CALCADOS GIANNA LTDA  MASSA FALIDA";"CALCADOS GIANNA";"951.562,52"
"08.842.585/0001-07";"MASSA FALIDA PNEUS TEIXEIRA INDUSTRIA E COMERCIO LTDA";;"950.907,86"
"92.116.771/0001-67";"PREGOSUL INDUSTRIA E COMERCIO LTDA  MASSA FALIDA";;"949.919,53"
"92.561.455/0001-02";"INCOPEMA MOVEIS E ACESSORIOS LTDA ME MASSA FALIDA";"INCOPEMA";"945.052,78"
"01.556.141/0112-73";"MASSA FALIDA  ENCOL SA ENGENHARIA COMERCIO E INDUSTRIA";;"944.322,25"
"05.451.512/0002-79";"TMT MEMORY  INDUSTRIA E COMERCIO DE TECNOLOGIA DA INFORMACAO LTDA  MASSA FALIDA";"GRALHA AZUL DISTRIBUICAO";"943.045,73"
"07.393.793/0001-03";"MASSA FALIDA DE GRAND PERFIL INDUSTRIAL DE PERFILADOS LTDA";;"942.322,71"
"10.536.102/0001-80";"MASSA FALIDA DE ABS COMERCIO E INSTALACAO DE MOVEIS LTDA.";"GRUPOP ABSOLUTO";"941.661,49"
"91.664.623/0010-05";"CALCADOS CENTENARIO LTDA MASSA FALIDA";"CENTENARIO";"936.259,42"
"98.038.771/0036-00";"TRANSPORTADORA TRESMAIENSE LTDA  MASSA FALIDA";;"928.817,25"
"44.153.245/0001-24";"MASSA FALIDA DE D MINNI COMIRCIO E INDZSTRIA EIRELI";"D MINNI INDUSTRIA E COMERCIO LTDA";"926.580,55"
"22.196.430/0004-06";"MASSA FALIDA DE HABITARE CONSTRUTORA E INCORPORADORA S.A";"HABITARE CONSTRUTORA";"916.480,03"
"17.252.040/0001-23";"MASSA FALIDA DE FOSTER MAQUINAS ELETRICAS LTDA";;"913.388,27"
"78.815.297/0002-11";"INTEPE  INDUSTRIA TEXTIL PEREIRA LTDA  MASSA FALIDA";;"908.770,21"
"78.384.674/0014-49";"MASSA FALIDA DE EXPRESSO MARINGA TRANSPORTES LTDA";;"907.409,79"
"33.069.691/0008-05";"MASSA FALIDA DE MOTORTEC INDUSTRIA AERONAUTICA SOCIEDADE ANONIMA";;"906.792,74"
"21.549.621/0001-07";"MASSA FALIDA DE CFC   CONSTRUTORA FELIPE CARNEIRO LTDA";"C F C";"904.955,10"
"68.832.955/0001-49";"BRASCROMO DURO INDUSTRIA DE TRATAMENTO TERMICO E CROMAGEM LTDA MASSA FALIDA";"BRASCROMO DURO";"900.530,46"
"17.357.864/0001-68";"MASSA FALIDA DE NOVA DISTRIBUIDORA DE TITULOS E VALORES MOBILIARIOS LTDA";"NOVA DTVM LTDA EM LIQUIDACAO EXTRA JUDICIAL";"889.311,23"
"10.602.943/0001-48";"RODOCAMP TRANSPORTES RODOVIARIOS LTDA MASSA FALIDA";"RODOCAMP TRANSPORTES RODOVIARIOS";"885.401,78"
"20.147.898/0001-32";"MASSA FALIDA DE METALFORMA LTDA";;"882.469,80"
"10.752.003/0001-35";"MASSA FALIDA DE FINFA FLEX COMERCIO DE EQUIPAMENTOS INDUSTRIAIS LTDA";;"878.038,58"
"09.510.266/0001-59";"S L T SUPERMERCADO EIRELI MASSA FALIDA EM RECUPERACAO JUDICIAL";"CEBOLAO SUPERMERCADO";"876.388,79"
"90.879.396/0001-81";"CLICHERIA OPCAO LTDA  MASSA FALIDA";"OPCAO";"874.100,69"
"26.079.954/0001-25";"MASSA FALIDA DE BRITADORA CONTAGEM LTDA";"BRICON";"872.329,46"
"79.448.098/0001-02";"MASSA FALIDA DE MULTIPLAN ADMINISTRADORA NACIONAL DE CONSORCIOS SC LTDA";"CONSORCIO NACIONAL MULTIPLAN";"871.258,56"
"68.449.701/0001-46";"MASSA FALIDA DE MAFERTINS POLIMENTO DE PLASTICOS LTDA";;"869.199,48"
"92.789.098/0001-26";"BIOMATIC APARELHOS CIENTIFICOS LTDA  MASSA FALIDA";"BIOMATIC";"869.166,57"
"61.577.383/0004-00";"TRANSPORTADORA CORAL S A  MASSA FALIDA";;"866.594,89"
"87.834.453/0001-00";"MALHARIA LUCIANE LTDA. MASSA FALIDA";"LUCIANE";"866.178,42"
"07.554.179/0001-78";"MASSA FALIDA DE FINO TRAJE MODA CORPORATIVA LTDA";;"866.094,36"
"21.548.995/0001-08";"COMPANHIA CERVEJARIA WEISS MASSA FALIDA";"MASSA FALIDA";"861.377,85"
"00.902.970/0001-82";"CALCADOS TATYFER LTDA  MASSA FALIDA";;"858.744,57"
"88.279.286/0001-37";"MASSA FALIDA  CALCADOS SCHELKO LTDA";;"857.750,59"
"00.735.843/0001-36";"MASSA FALIDA DE SOMA COMERCIO DE TUBOS DE ACO LTDA";;"855.904,37"
"75.162.057/0001-96";"MASSA FALIDA DE FORRO LANCAMENTOS DE MODAS LTDA";;"852.965,52"
"16.601.429/0001-74";"MASSA FALIDA DA L&F PUBLICIDADE LTDA";"L&F PUBLICIDADE";"851.997,82"
"88.611.355/0001-68";"MASSA FALIDA INDUSTRIA DE MOVEIS FILIPPI LTDA";;"851.300,34"
"00.353.252/0001-02";"PRINTHAUS SUL FOTOLITOS E EDITORA LTDA  MASSA FALIDA";;"851.198,26"
"13.079.225/0001-27";"MASSA FALIDA DE ALPHA EMPREENDIMENTOS CONSTRUCOES E TELECOM LTDA";"ALPHA THUNDER";"842.224,74"
"33.151.036/0001-25";"MASSA FALIDA CIOCI INDUSTRIAL LTDA";"1 LIQUIDANTE JUDICIAL";"835.796,97"
"61.577.383/0012-02";"TRANSPORTADORA CORAL S A  MASSA FALIDA";;"833.167,86"
"03.772.439/0001-20";"MASSA FALIDA DE SIRMEC DO BRASIL LTDA";;"830.622,43"
"08.363.241/0001-07";"MASSA FALIDA DE O & C  PRODUCOES E PUBLICIDADE LTDA";;"828.325,51"
"22.302.114/0001-29";"MASSA FALIDA AXEL INDUSTRIA E COMERCIO EIRELI";"AXEL ALUMINIUM";"827.700,82"
"83.094.193/0004-67";"MASSA FALIDA DE INTERFIBRA INDUSTRIAL SA";;"827.322,07"
"92.661.420/0004-80";"KARL IWERS S A COMERCIO DE AUTOMOVEIS MASSA FALIDA";"IWERS";"826.578,50"
"17.189.721/0001-94";"MASSA FALIDA DE SERMEC LTDA";;"821.564,14"
"02.827.149/0001-74";"MASSA FALIDA DE TECNOL TECNOLOGIA AMBIENTAL TLDA";"TECNOL";"804.844,10"
"00.196.491/0001-98";"MASSA FALIDA MACLE SUPERMERCADO LTDA";;"802.742,67"
"22.589.535/0001-82";"MASSA FALIDA DE SETEMBRO ADMINISTRACAO E SERVICOS LTDA";;"800.530,55"
"05.475.475/0001-58";"GAZ COMERCIO LTDA  MASSA FALIDA";"SOW SURF E SKATE";"798.122,46"
"79.634.077/0001-73";"P M LAMINADOS DE MADEIRAS LTDA MASSA FALIDA";;"797.477,23"
"51.655.371/0101-05";"GARAVELO & CIA MASSA FALIDA";;"797.144,88"
"28.875.870/0001-23";"MASSA FALIDA CAMPOS TINTAS LTDA";"ARCO IRIS TINTAS";"796.382,86"
"21.478.714/0001-80";"MASSA FALIDA DE CONFECCOES GRYMPSY LTDA";;"788.759,74"
"87.223.251/0001-13";"MASSA FALIDA PLASTICOS CRUZEIRO DO SUL LTDA";;"782.634,40"
"30.465.756/0001-77";"MASSA FALIDA DA NCS MONITORAMENTO EIRELI";"NCS MONITORAMENTO";"782.202,18"
"19.196.823/0001-62";"MASSA FALIDA DE MONTESE MONTAGEM TECNICA E SERVICOS LTDA";;"779.799,55"
"00.101.199/0001-44";"SP MAQUINAS E USINAGEM DE PRECISAO LTDA MASSA FALIDA";;"779.390,62"
"03.123.578/0001-23";"ESTOFADOS VILA ROMANA LTDA. MASSA FALIDA";"ESTOFADOS VILA ROMANA LTDA";"778.284,25"
"92.758.499/0001-19";"MASSA FALIDA FRIOTEC SA INDUSTRIA TERMO MECANICA";"FRIOTEC";"777.778,90"
"33.468.265/0001-78";"MASSA FALIDA DE INDACOL EQUIPS.DE PROT.INDIVIDUAL LTDA";;"776.773,31"
"01.474.649/0001-07";"WATT TELECOMUNICACOES E REDES ELETRICAS LTDA  MASSA FALIDA";"WATT TELECOM";"773.688,29"
"10.245.528/0002-65";"MASSA FALIDA DA UDIGRAOS DO BRASIL COMERCIO INDUSTRIA IMPORTACAO LTDA";"TMC CEREAIS";"772.733,46"
"91.647.065/0001-89";"REINKE EQUIPAMENTOS AGROINDUSTRIAIS MASSA FALIDA";;"768.434,36"
"27.883.061/0001-09";"VIGNIS BIOENERGIA III LTDA  MASSA FALIDA";"VIGNIS BIOENERGIA III";"765.191,95"
"18.071.829/0001-40";"MASSA FALIDA DE IRMAOS CURSINO LTDA";;"762.399,91"
"43.901.966/0001-02";"MASSA FALIDA ALUMINIO SUZANO LTDA";;"761.559,03"
"00.547.788/0001-50";"PERSIANAS DE PAULA LTDA  MASSA FALIDA";;"759.306,19"
"01.359.775/0001-10";"MASSA FALIDA DE JULIA COMERCIO DE COMBUSTIVEIS LTDA";"POSTO JULIA";"757.018,01"
"64.469.273/0001-62";"MASSA FALIDA DE SIOLA SOCIEDADE IRMAOS OLIVEIRA ASSIS LTDA";"JL SUPERMERCADOS";"749.508,91"
"02.340.039/0001-83";"G V G MANUTENCAO PREDIAL INSTALACOES ELETRICAS E REDE LOGICA LTDA  MASSA FALIDA";"TELE ELETRICIDADE";"747.649,04"
"89.575.039/0001-40";"MASSA FALIDA DE CALCADOS J DARC LTDA";"CALCADOS J D ARC";"747.595,38"
"35.356.393/0001-55";"COMPEX LTDA  MASSA FALIDA";;"745.385,00"
"74.147.265/0001-53";"ASHTON ENGENHARIA LTDA  MASSA FALIDA";;"743.444,54"
"93.664.829/0001-70";"TEKTRON INDUSTRIA ELETRONICA LTDA  MASSA FALIDA";;"743.343,37"
"00.814.510/0001-00";"MASSA FALIDA DE ISOFORTE LTDA";;"742.521,35"
"03.397.701/0001-02";"STEEL AGROPARTS E PECAS LTDA  MASSA FALIDA";;"740.705,90"
"22.129.233/0001-21";"MASSA FALIDA DE CALCADOS ADVANCE INDUSTRIA E COMERCIO LTDA";;"739.084,94"
"92.959.659/0001-98";"MASSA FALIDA DE EMBRASIL PREVIDENCIA PRIVADA";"MONTAB";"736.336,39"
"02.661.027/0001-50";"XISTO & XISTO LTDA  MASSA FALIDA";;"735.745,35"
"25.284.720/0001-57";"MASSA FALIDA DE CARBO INOX INDUSTRIA E COMERCIO LTDA";"CARBO INOX";"730.488,95"
"69.175.370/0001-66";"MASSA FALIDA DE AGRORIO COMERCIO E INDUSTRIA METALURGICA EIRELI";"AGRORIO";"730.469,23"
"02.902.728/0001-34";"MASSA FALIDA DE DIPPDISTRIBUIDORA & IMPORTADORA DE PRODUTOS PERECIVEIS LTDA";;"730.024,00"
"55.403.463/0001-96";"MASSA FALIDA DE NILAS CONFECCOES LTDA";;"728.263,22"
"78.384.674/0010-15";"MASSA FALIDA DE EXPRESSO MARINGA TRANSPORTES LTDA";;"724.904,36"
"11.087.433/0001-42";"MASSA FALIDA DE TRIOCORTE PRODUTOS SIDERURGICOS LTDA";;"712.570,17"
"07.826.810/0001-40";"MASSA FALIDA EMPRESA MATOGROSSENSE DE AGRONEGOCIOS LTDA";"EMA AGRONEGOCIOS";"712.092,65"
"92.611.177/0002-23";"CONSTRUTORA LUPE LTDA  MASSA FALIDA";"CONSTRUTORA LUPE LTDA";"706.229,27"
"92.997.907/0177-56";"COMPANHIA DOSUL DE ABASTECIMENTO  MASSA FALIDA";;"705.409,38"
"10.574.443/0001-40";"MASSA FALIDA GRUPAL CORRETORA DE MERCADORIAS LTDA";"GRUPAL CORRETORA DE MERCADORIAS";"704.922,51"
"05.439.479/0001-80";"GALINDO & JD DISTRIBUIDORA LTDA  MASSA FALIDA";"GALINDO DISTRIBUICAO";"702.490,11"
"02.468.543/0001-63";"MASSA FALIDA DE COMPAC ENGENHARIA LTDA";"COMPAC";"701.120,45"
"60.756.756/0001-97";"MASSA FALIDA DE FANABRA FABRICA NACIONAL DE OLEOS BRANCOS LTDA";"FANABRA";"696.890,77"
"04.184.021/0001-65";"MASSA FALIDA DE SAUDE MASTER  ASSISTENCIA MEDICA A SAUDE LTDA";;"696.795,24"
"14.121.380/0001-27";"SC MONTAGENS E CALDEIRARIA INDUSTRIAL LTDA  MASSA FALIDA";"SC MONTAGENS E CALDEIRARIA";"694.325,96"
"91.796.805/0001-49";"MASSA FALIDA GATTO MOVEIS LTDA";;"694.258,35"
"89.842.090/0001-71";"MASSA FALIDA DE CALCADOS PEROLA LTDA";;"693.841,67"
"89.134.993/0001-06";"METALURGICA MACIEL LTDA. MASSA FALIDA";;"693.003,37"
"01.907.655/0001-00";"MASSA FALIDA DE DISTRIBUIDORA FOX DE PRODUTOS ALIMENTICIOS LTDA";;"692.145,68"
"01.556.141/0029-59";"MASSA FALIDA  ENCOL SA ENGENHARIA COMERCIO E INDUSTRIA";;"691.316,64"
"76.496.629/0001-36";"SUPERMERCADOS BAZAR ESTRELA LTDA MASSA FALIDA";;"690.853,15"
"94.588.019/0001-44";"RENOVADORA DE PNEUS SOLE LTDA  MASSA FALIDA";;"690.699,21"
"00.175.088/0001-82";"MASSA FALIDA DE DELTAPACK DISTRIBUIDORA LTDA";"DELTAPACK";"690.016,93"
"12.474.077/0001-82";"MASSA FALIDA DE DIGONI INDUSTRIA E COMERCIO DE ALIANCAS LTDA";;"682.999,92"
"29.125.143/0001-01";"MASSA FALIDA TENAZ ELETRO METALURGICA LTDA";;"681.700,38"
"33.677.634/0002-13";"MASSA FALIDA AGROLITE SA CIMENTO E AMIANTO";;"679.662,26"
"08.777.735/0001-38";"J. PRADO SILVA  MASSA FALIDA";"J PRADO EMPILHADEIRAS";"676.962,05"
"06.114.325/0001-81";"MASSA FALIDA DE METAL CAIXAS  COMERCIO DE CAIXAS METALICAS LTDA";;"675.588,90"
"92.896.901/0002-02";"KIRK SA COMERCIO DO VESTUARIO  MASSA FALIDA";;"675.344,98"
"46.152.724/0001-51";"MASSA FALIDA DA COMERCIAL SAO CRISTOVAO LTDA";;"670.763,96"
"56.372.741/0001-58";"CERAMICA FERREIRA INDUSTRIA E COMERCIO LTDA FALIDO";"MASSA FALIDA CERAMICA FERREIRA";"663.384,46"
"06.636.909/0001-17";"MASSA FALIDA DE ACOS MG PRODUTOS SIDERURGICOS LTDA";;"662.942,60"
"92.749.712/0001-26";"CAETANO FULGINITI IND DE MOVEIS E DECORACOES LTDA  MASSA FALIDA";;"662.487,49"
"33.270.299/0001-53";"MASSA FALIDA  C ANDRADE COMERCIO PARTICIPACOES E EMPREENDIMENTOS LTDA";"TELEVENDAS NACIONAL";"660.522,01"
"25.068.875/0018-02";"MASSA FALIDA FRIGORIFICO MARGEN LTDA";"MARGEN";"654.873,67"
"87.365.953/0001-31";"LIGIA INDUSTRIA METALURGICA LTDA  MASSA FALIDA";;"651.911,94"
"00.702.127/0001-52";"ANGELA H NAKAMURA & CIA LTDA MASSA FALIDA";"MERCADO ZONA SUL";"650.699,18"
"87.639.084/0001-96";"CONSTRUTORA MAFESSONI LTDA  MASSA FALIDA";;"643.630,30"
"66.446.741/0001-09";"MASSA FALIDA DE HIDROMASTER COMPONENTES HIDRAULICOS LTDA";;"641.849,93"
"19.791.037/0001-03";"MASSA FALIDA DE CIMEC CONSTRUCOES INDUSTRIAIS E MECANICAS S.A.";;"639.553,75"
"01.556.141/0110-01";"MASSA FALIDA  ENCOL SA ENGENHARIA COMERCIO E INDUSTRIA";;"636.842,57"
"02.249.201/0001-52";"OURO NEGRO COMERCIO E SERVICOS LTDA  MASSA FALIDA";;"635.202,53"
"87.846.648/0001-61";"CONSULTORIA PREVIDENCIAL E ASSISTENCIAL LTDA  MASSA FALIDA";"CONSULPREVIA";"635.001,36"
"91.272.989/0002-29";"SUPERFELIZ LTDA  MASSA FALIDA";"SUPERFELIZ";"632.866,58"
"13.623.460/0001-18";"POLONASSI 3D CLIMATIZACAO LTDA MASSA FALIDA";"P3D CLIMATIZACAO";"631.919,03"
"58.839.192/0001-04";"MASSA FALIDA DA COMERCIAL MULTIKIMA ACIGRAXOS LTDA";;"631.636,75"
"65.097.172/0004-13";"MASSA FALIDA AGROPECUARIA MINAS RANCHO LTDA";;"622.022,64"
"92.842.657/0042-92";"VANOIIL DROGARIAS E FARMCIAS LTDA  MASSA FALIDA";"SUPERMED SEDE";"620.801,85"
"92.646.132/0001-03";"MASSA FALIDA COMERCIO E REPRESENTACOES FERTIMAR LTDA";"FERTIMAR";"619.320,10"
"02.753.305/0001-08";"MASSA FALIDA DE MJD REPARADORA DE VEICULOS E COMERCIO DE PECAS LTDA";"MJD CENTRO AUTOMOTIVO";"618.749,23"
"16.553.331/0001-99";"MASSA FALIDA DE J M CARDOSO E CIA LTDA";;"617.938,51"
"17.420.688/0001-61";"MASSA FALIDA HOTEL WALTER LIMITADA";;"616.358,14"
"05.273.253/0001-52";"MASSA FALIDA DE RECARF RECICLAGEM DE MATERIAIS LTDA";;"613.788,93"
"71.124.234/0001-99";"MASSA FALIDA DA COMERCIAL HERCULANO BORGES LTDA";;"613.683,44"
"91.315.267/0004-76";"CORA MARTINS ATACADISTAS E DISTRIBUIDORES LTDA  MASSA FALIDA";;"613.111,28"
"94.175.148/0001-00";"MESQUITA DISTRIBUIDORA DE FITAS E LIXAS LTDA  MASSA FALIDA";"MESQUITA FITAS E LIXAS";"612.970,66"
"15.760.531/0002-30";"MASSA FALIDA SERVINORTE SERVIOS GERAIS LTDA";"SERVINORTE SERVICOS GERAIS";"612.639,04"
